"week_end","pruid","prename","vaccine_group","product_name","numtotal_totaldoses_admin","numtotal_dose1_admin","numtotal_dose2_admin","numtotal_dose3_admin","numtotal_dose4_admin","numtotal_dose5._admin","numtotal_dosenotreported_admin","log_total_doses"
"2023-01-01",11,"Prince Edward Island","Other vaccines","Medicago Covifenz",0,0,0,0,0,0,0,-Inf
"2023-01-01",11,"Prince Edward Island","Other vaccines","Novavax Nuvaxovid",24,5,0,0,11,8,0,3.17805383034795
"2023-01-01",11,"Prince Edward Island","Pfizer-BioNTech Comirnaty formulations","Pfizer-BioNTech Comirnaty (ages 12 years and older)",273740,102154,97977,49968,23153,488,0,12.5199340297653
"2023-01-01",11,"Prince Edward Island","Pfizer-BioNTech Comirnaty formulations","Pfizer-BioNTech Comirnaty (ages 5-11 years)",16768,8783,7143,842,0,0,0,9.72722758712077
"2023-01-01",11,"Prince Edward Island","Pfizer-BioNTech Comirnaty formulations","Pfizer-BioNTech Comirnaty Bivalent Original and BA4/BA5",10249,180,17,612,4863,4577,0,9.23493541883156
"2023-01-01",11,"Prince Edward Island","Pfizer-BioNTech Comirnaty formulations","Pfizer-BioNTech Comirnaty pediatric 6 months-4 years",93,38,7,48,0,0,0,4.53259949315326
"2023-01-01",11,"Prince Edward Island","Total","Total",429976,147637,142226,86997,43233,9883,0,12.9714846721586
"2023-01-01",11,"Prince Edward Island","Unknown","Not reported",0,0,0,0,0,0,0,-Inf
"2023-01-01",11,"Prince Edward Island","Unknown","Unknown",0,0,0,0,0,0,0,-Inf
"2023-01-01",12,"Nova Scotia","Moderna Spikevax formulations","Moderna Spikevax",698807,155907,301773,214263,26845,19,0,13.4571298743642
"2023-01-01",12,"Nova Scotia","Moderna Spikevax formulations","Moderna Spikevax (ages 6 months-5 years)",6036,4384,1645,7,0,0,0,8.70549681988774
"2023-01-01",12,"Nova Scotia","Moderna Spikevax formulations","Moderna Spikevax Bivalent Original and BA4/BA5",39,0,0,2,23,14,0,3.66356164612965
"2023-01-01",12,"Nova Scotia","Moderna Spikevax formulations","Moderna Spikevax Bivalent Original/BA1",102769,31,21,2406,68747,31564,0,11.5402390301057
"2023-01-01",12,"Nova Scotia","Other vaccines","AstraZeneca Vaxzevria/COVISHIELD",59855,58982,873,0,0,0,0,10.9996802496855
"2023-01-01",12,"Nova Scotia","Other vaccines","Janssen Jcovden",446,436,9,0,1,0,0,6.10031895202006
"2023-01-01",12,"Nova Scotia","Other vaccines","Medicago Covifenz",0,0,0,0,0,0,0,-Inf
"2023-01-01",12,"Nova Scotia","Other vaccines","Novavax Nuvaxovid",437,171,124,50,88,4,0,6.07993319509559
"2023-01-01",12,"Nova Scotia","Pfizer-BioNTech Comirnaty formulations","Pfizer-BioNTech Comirnaty (ages 12 years and older)",1545807,621942,508302,317224,97408,931,0,14.2510566620442
"2023-01-01",12,"Nova Scotia","Pfizer-BioNTech Comirnaty formulations","Pfizer-BioNTech Comirnaty (ages 5-11 years)",85491,48622,32667,4198,4,0,0,11.3561663862264
"2023-01-01",12,"Nova Scotia","Pfizer-BioNTech Comirnaty formulations","Pfizer-BioNTech Comirnaty Bivalent Original and BA4/BA5",86257,45,30,4858,55482,25842,0,11.3650864910206
"2023-01-01",12,"Nova Scotia","Pfizer-BioNTech Comirnaty formulations","Pfizer-BioNTech Comirnaty pediatric 6 months-4 years",372,371,1,0,0,0,0,5.91889385427315
"2023-01-01",12,"Nova Scotia","Total","Total",2601162,891681,847607,549073,254427,58374,0,14.7714688262283
"2023-01-01",12,"Nova Scotia","Unknown","Not reported",0,0,0,0,0,0,0,-Inf
"2023-01-01",12,"Nova Scotia","Unknown","Unknown",14846,790,2162,6065,5829,0,0,9.60548574767749
"2023-01-01",13,"New Brunswick","Moderna Spikevax formulations","Moderna Spikevax",542468,131358,209692,173327,27911,180,0,13.2038843764819
"2023-01-01",13,"New Brunswick","Moderna Spikevax formulations","Moderna Spikevax (ages 6 months-5 years)",2551,1704,847,0,0,0,0,7.84424071814181
"2023-01-01",13,"New Brunswick","Moderna Spikevax formulations","Moderna Spikevax Bivalent Original and BA4/BA5",620,0,0,0,232,388,0,6.42971947803914
"2023-01-01",13,"New Brunswick","Moderna Spikevax formulations","Moderna Spikevax Bivalent Original/BA1",46377,0,0,1542,20902,23933,0,10.7445589256644
"2023-01-01",13,"New Brunswick","Other vaccines","AstraZeneca Vaxzevria/COVISHIELD",50948,44362,6586,0,0,0,0,10.8385607837096
"2023-01-01",13,"New Brunswick","Other vaccines","Janssen Jcovden",441,441,0,0,0,0,0,6.08904487544685
"2023-01-01",13,"New Brunswick","Other vaccines","Medicago Covifenz",0,0,0,0,0,0,0,-Inf
"2023-01-01",13,"New Brunswick","Other vaccines","Novavax Nuvaxovid",250,105,70,6,69,0,0,5.52146091786225
"2023-01-01",13,"New Brunswick","Pfizer-BioNTech Comirnaty formulations","Pfizer-BioNTech Comirnaty (ages 12 years and older)",1262371,491344,422708,230112,116649,1558,0,14.0485022566933
"2023-01-01",13,"New Brunswick","Pfizer-BioNTech Comirnaty formulations","Pfizer-BioNTech Comirnaty (ages 5-11 years)",61064,34675,24886,1498,5,0,0,11.0196777734783
"2023-01-01",13,"New Brunswick","Pfizer-BioNTech Comirnaty formulations","Pfizer-BioNTech Comirnaty Bivalent Original and BA4/BA5",58751,0,0,2509,24062,32180,0,10.9810634531381
"2023-01-01",13,"New Brunswick","Pfizer-BioNTech Comirnaty formulations","Pfizer-BioNTech Comirnaty pediatric 6 months-4 years",121,115,6,0,0,0,0,4.79579054559674
"2023-01-01",13,"New Brunswick","Total","Total",2028066,705168,665664,409150,189845,58239,0,14.5225931875424
"2023-01-01",13,"New Brunswick","Unknown","Not reported",0,0,0,0,0,0,0,-Inf
"2023-01-01",13,"New Brunswick","Unknown","Unknown",2104,1064,869,156,15,0,0,7.6515955738576
"2023-01-01",24,"Quebec","Moderna Spikevax formulations","Moderna Spikevax",6323158,1400439,1645466,2440616,754719,81918,0,15.6597293248671
"2023-01-01",24,"Quebec","Moderna Spikevax formulations","Moderna Spikevax (ages 6 months-5 years)",40161,28929,11194,38,0,0,0,10.600651654454
"2023-01-01",24,"Quebec","Moderna Spikevax formulations","Moderna Spikevax Bivalent Original and BA4/BA5",13896,25,0,366,5711,7794,0,9.53935630792094
"2023-01-01",24,"Quebec","Moderna Spikevax formulations","Moderna Spikevax Bivalent Original/BA1",957651,3435,982,27249,418109,507876,0,13.7722386899531
"2023-01-01",24,"Quebec","Other vaccines","AstraZeneca Vaxzevria/COVISHIELD",697955,531817,165583,555,0,0,0,13.4559099097522
"2023-01-01",24,"Quebec","Other vaccines","Janssen Jcovden",167,167,0,0,0,0,0,5.11799381241676
"2023-01-01",24,"Quebec","Other vaccines","Medicago Covifenz",863,408,455,0,0,0,0,6.76041469108343
"2023-01-01",24,"Quebec","Other vaccines","Novavax Nuvaxovid",4739,1985,1840,297,435,182,0,8.46358142196759
"2023-01-01",24,"Quebec","Pfizer-BioNTech Comirnaty formulations","Pfizer-BioNTech Comirnaty (ages 12 years and older)",13162214,4961057,4910540,2118255,1024849,147513,0,16.3928607067932
"2023-01-01",24,"Quebec","Pfizer-BioNTech Comirnaty formulations","Pfizer-BioNTech Comirnaty (ages 5-11 years)",804575,439058,336009,29424,84,0,0,13.5980694666753
"2023-01-01",24,"Quebec","Pfizer-BioNTech Comirnaty formulations","Pfizer-BioNTech Comirnaty Bivalent Original and BA4/BA5",751838,2929,850,42028,339532,366499,0,13.5302761541926
"2023-01-01",24,"Quebec","Pfizer-BioNTech Comirnaty formulations","Pfizer-BioNTech Comirnaty pediatric 6 months-4 years",599,581,13,5,0,0,0,6.39526159811545
"2023-01-01",24,"Quebec","Total","Total",22758737,7371255,7073258,4658984,2543458,1111782,0,16.9404596735913
"2023-01-01",24,"Quebec","Unknown","Not reported",0,0,0,0,0,0,0,-Inf
"2023-01-01",24,"Quebec","Unknown","Unknown",921,425,326,151,19,0,0,6.82546003625531
"2023-01-01",35,"Ontario","Moderna Spikevax formulations","Moderna Spikevax",9522950,2127788,3647284,3012906,729602,5370,0,16.0692152327161
"2023-01-01",35,"Ontario","Moderna Spikevax formulations","Moderna Spikevax (ages 6 months-5 years)",90447,60274,30132,40,1,0,0,11.4125193227775
"2023-01-01",35,"Ontario","Moderna Spikevax formulations","Moderna Spikevax Bivalent Original and BA4/BA5",0,0,0,0,0,0,0,-Inf
"2023-01-01",35,"Ontario","Moderna Spikevax formulations","Moderna Spikevax Bivalent Original/BA1",1171942,7023,2263,34089,567226,561341,0,13.9741727598399
"2023-01-01",35,"Ontario","Other vaccines","AstraZeneca Vaxzevria/COVISHIELD",1087690,863821,223804,61,4,0,0,13.8995667393282
"2023-01-01",35,"Ontario","Other vaccines","Janssen Jcovden",3947,3766,101,72,8,0,0,8.28071107566285
"2023-01-01",35,"Ontario","Other vaccines","Medicago Covifenz",0,0,0,0,0,0,0,-Inf
"2023-01-01",35,"Ontario","Other vaccines","Novavax Nuvaxovid",13124,5073,4763,873,1722,693,0,9.48219789408099
"2023-01-01",35,"Ontario","Pfizer-BioNTech Comirnaty formulations","Pfizer-BioNTech Comirnaty (ages 12 years and older)",22323490,8720813,7592111,4514284,1486810,9472,0,16.9211500452613
"2023-01-01",35,"Ontario","Pfizer-BioNTech Comirnaty formulations","Pfizer-BioNTech Comirnaty (ages 5-11 years)",1254499,674035,513959,66395,110,0,0,14.042246847658
"2023-01-01",35,"Ontario","Pfizer-BioNTech Comirnaty formulations","Pfizer-BioNTech Comirnaty Bivalent Original and BA4/BA5",1472816,14139,3823,77324,709812,667718,0,14.202686772503
"2023-01-01",35,"Ontario","Pfizer-BioNTech Comirnaty formulations","Pfizer-BioNTech Comirnaty pediatric 6 months-4 years",10146,8391,1693,62,0,0,0,9.22483481812663
"2023-01-01",35,"Ontario","Total","Total",36952199,12486124,12020075,7706111,3495295,1244594,0,17.4251357164429
"2023-01-01",35,"Ontario","Unknown","Not reported",0,0,0,0,0,0,0,-Inf
"2023-01-01",35,"Ontario","Unknown","Unknown",1148,1001,142,5,0,0,0,7.04577657687951
"2023-01-01",46,"Manitoba","Moderna Spikevax formulations","Moderna Spikevax",829381,210651,365110,214669,38770,181,0,13.6284349184057
"2023-01-01",46,"Manitoba","Moderna Spikevax formulations","Moderna Spikevax (ages 6 months-5 years)",10192,7003,3167,22,0,0,0,9.22935837781194
"2023-01-01",46,"Manitoba","Moderna Spikevax formulations","Moderna Spikevax Bivalent Original and BA4/BA5",0,0,0,0,0,0,0,-Inf
"2023-01-01",46,"Manitoba","Moderna Spikevax formulations","Moderna Spikevax Bivalent Original/BA1",121445,1004,340,5747,73674,40680,0,11.7072167643774
"2023-01-01",46,"Manitoba","Other vaccines","AstraZeneca Vaxzevria/COVISHIELD",86096,79833,6212,48,1,2,0,11.3632182317292
"2023-01-01",46,"Manitoba","Other vaccines","Janssen Jcovden",1544,1511,32,1,0,0,0,7.34213173058472
"2023-01-01",46,"Manitoba","Other vaccines","Medicago Covifenz",0,0,0,0,0,0,0,-Inf
"2023-01-01",46,"Manitoba","Other vaccines","Novavax Nuvaxovid",638,230,202,49,121,36,0,6.45833828334479
"2023-01-01",46,"Manitoba","Pfizer-BioNTech Comirnaty formulations","Pfizer-BioNTech Comirnaty (ages 12 years and older)",1996334,778393,673716,410347,133333,545,0,14.506823056524
"2023-01-01",46,"Manitoba","Pfizer-BioNTech Comirnaty formulations","Pfizer-BioNTech Comirnaty (ages 5-11 years)",150996,81612,62102,7269,13,0,0,11.92500862538
"2023-01-01",46,"Manitoba","Pfizer-BioNTech Comirnaty formulations","Pfizer-BioNTech Comirnaty Bivalent Original and BA4/BA5",125126,1312,341,9712,57788,55973,0,11.7370765085936
"2023-01-01",46,"Manitoba","Pfizer-BioNTech Comirnaty formulations","Pfizer-BioNTech Comirnaty pediatric 6 months-4 years",853,758,74,21,0,0,0,6.74875954749168
"2023-01-01",46,"Manitoba","Total","Total",3322605,1162307,1111296,647885,303700,97417,0,15.016259671779
"2023-01-01",46,"Manitoba","Unknown","Not reported",0,0,0,0,0,0,0,-Inf
"2023-01-01",46,"Manitoba","Unknown","Unknown",0,0,0,0,0,0,0,-Inf
"2023-01-01",47,"Saskatchewan","Moderna Spikevax formulations","Moderna Spikevax",528517,172752,211561,111182,32186,836,0,13.1778302502841
"2023-01-01",47,"Saskatchewan","Moderna Spikevax formulations","Moderna Spikevax (ages 6 months-5 years)",11395,7482,3913,0,0,0,0,9.34092994167978
"2023-01-01",47,"Saskatchewan","Moderna Spikevax formulations","Moderna Spikevax Bivalent Original and BA4/BA5",0,0,0,0,0,0,0,-Inf
"2023-01-01",47,"Saskatchewan","Moderna Spikevax formulations","Moderna Spikevax Bivalent Original/BA1",94117,660,279,3308,33188,56682,0,11.4522939681302
"2023-01-01",47,"Saskatchewan","Other vaccines","AstraZeneca Vaxzevria/COVISHIELD",92008,74792,17141,75,0,0,0,11.4296308087724
"2023-01-01",47,"Saskatchewan","Other vaccines","Janssen Jcovden",1921,1921,0,0,0,0,0,7.56060116276856
"2023-01-01",47,"Saskatchewan","Other vaccines","Medicago Covifenz",0,0,0,0,0,0,0,-Inf
"2023-01-01",47,"Saskatchewan","Other vaccines","Novavax Nuvaxovid",349,152,149,5,43,0,0,5.85507192220243
"2023-01-01",47,"Saskatchewan","Pfizer-BioNTech Comirnaty formulations","Pfizer-BioNTech Comirnaty (ages 12 years and older)",1840981,654933,634938,399404,144144,7562,0,14.425809139684
"2023-01-01",47,"Saskatchewan","Pfizer-BioNTech Comirnaty formulations","Pfizer-BioNTech Comirnaty (ages 5-11 years)",122627,65586,49286,7749,6,0,0,11.7169025066225
"2023-01-01",47,"Saskatchewan","Pfizer-BioNTech Comirnaty formulations","Pfizer-BioNTech Comirnaty Bivalent Original and BA4/BA5",97309,1451,510,6321,44003,45024,0,11.4856467613271
"2023-01-01",47,"Saskatchewan","Pfizer-BioNTech Comirnaty formulations","Pfizer-BioNTech Comirnaty pediatric 6 months-4 years",2072,1716,356,0,0,0,0,7.63626960337937
"2023-01-01",47,"Saskatchewan","Total","Total",2791296,981445,918133,528044,253570,110104,0,14.8420165620724
"2023-01-01",47,"Saskatchewan","Unknown","Not reported",0,0,0,0,0,0,0,-Inf
"2023-01-01",47,"Saskatchewan","Unknown","Unknown",0,0,0,0,0,0,0,-Inf
"2023-01-01",48,"Alberta","Moderna Spikevax formulations","Moderna Spikevax",1834724,637957,687926,425099,81034,2708,0,14.4224046194389
"2023-01-01",48,"Alberta","Moderna Spikevax formulations","Moderna Spikevax (ages 6 months-5 years)",29084,19546,9528,10,0,0,0,10.2779434737699
"2023-01-01",48,"Alberta","Moderna Spikevax formulations","Moderna Spikevax Bivalent Original and BA4/BA5",0,0,0,0,0,0,0,-Inf
"2023-01-01",48,"Alberta","Moderna Spikevax formulations","Moderna Spikevax Bivalent Original/BA1",205001,0,9,12369,131733,60890,0,12.2307701361574
"2023-01-01",48,"Alberta","Other vaccines","AstraZeneca Vaxzevria/COVISHIELD",314565,269405,44372,773,14,1,0,12.6589460110333
"2023-01-01",48,"Alberta","Other vaccines","Janssen Jcovden",8597,8493,62,38,2,2,0,9.05916858417444
"2023-01-01",48,"Alberta","Other vaccines","Medicago Covifenz",0,0,0,0,0,0,0,-Inf
"2023-01-01",48,"Alberta","Other vaccines","Novavax Nuvaxovid",2866,1199,1034,259,326,48,0,7.96067260838812
"2023-01-01",48,"Alberta","Pfizer-BioNTech Comirnaty formulations","Pfizer-BioNTech Comirnaty (ages 12 years and older)",6749455,2490302,2548425,1319069,383777,7882,0,15.7249723188483
"2023-01-01",48,"Alberta","Pfizer-BioNTech Comirnaty formulations","Pfizer-BioNTech Comirnaty (ages 5-11 years)",342716,184767,139025,18886,38,0,0,12.7446573948382
"2023-01-01",48,"Alberta","Pfizer-BioNTech Comirnaty formulations","Pfizer-BioNTech Comirnaty Bivalent Original and BA4/BA5",322120,0,4,30517,192617,98982,0,12.6826794259095
"2023-01-01",48,"Alberta","Pfizer-BioNTech Comirnaty formulations","Pfizer-BioNTech Comirnaty pediatric 6 months-4 years",1460,1439,21,0,0,0,0,7.28619171470238
"2023-01-01",48,"Alberta","Total","Total",9855946,3644720,3444152,1807020,789541,170513,0,16.1035854858443
"2023-01-01",48,"Alberta","Unknown","Not reported",0,0,0,0,0,0,0,-Inf
"2023-01-01",48,"Alberta","Unknown","Unknown",45358,31612,13746,0,0,0,0,10.7223418457188
"2023-01-01",59,"British Columbia","Moderna Spikevax formulations","Moderna Spikevax",3879032,913231,1164546,1472967,327913,375,0,15.1710961959369
"2023-01-01",59,"British Columbia","Moderna Spikevax formulations","Moderna Spikevax (ages 6 months-5 years)",59214,39818,19288,107,1,0,0,10.9889132794001
"2023-01-01",59,"British Columbia","Moderna Spikevax formulations","Moderna Spikevax Bivalent Original and BA4/BA5",0,0,0,0,0,0,0,-Inf
"2023-01-01",59,"British Columbia","Moderna Spikevax formulations","Moderna Spikevax Bivalent Original/BA1",939525,3642,1423,31005,700417,203038,0,13.7531297073805
"2023-01-01",59,"British Columbia","Other vaccines","AstraZeneca Vaxzevria/COVISHIELD",388575,278248,110111,211,5,0,0,12.8702414803511
"2023-01-01",59,"British Columbia","Other vaccines","Janssen Jcovden",5969,5464,346,128,31,0,0,8.69433468816865
"2023-01-01",59,"British Columbia","Other vaccines","Medicago Covifenz",0,0,0,0,0,0,0,-Inf
"2023-01-01",59,"British Columbia","Other vaccines","Novavax Nuvaxovid",7027,2282,2234,846,1423,242,0,8.8575151511922
"2023-01-01",59,"British Columbia","Pfizer-BioNTech Comirnaty formulations","Pfizer-BioNTech Comirnaty (ages 12 years and older)",7432677,2997522,2824166,1333942,274463,2584,0,15.8213966478998
"2023-01-01",59,"British Columbia","Pfizer-BioNTech Comirnaty formulations","Pfizer-BioNTech Comirnaty (ages 5-11 years)",447669,214671,169008,63749,241,0,0,13.0118093990351
"2023-01-01",59,"British Columbia","Pfizer-BioNTech Comirnaty formulations","Pfizer-BioNTech Comirnaty Bivalent Original and BA4/BA5",612625,8764,1712,40388,367885,193876,0,13.3255082822118
"2023-01-01",59,"British Columbia","Pfizer-BioNTech Comirnaty formulations","Pfizer-BioNTech Comirnaty pediatric 6 months-4 years",90,80,7,3,0,0,0,4.49980967033027
"2023-01-01",59,"British Columbia","Total","Total",13772403,4463722,4292841,2943346,1672379,400115,0,16.4381773652837
"2023-01-01",59,"British Columbia","Unknown","Not reported",0,0,0,0,0,0,0,-Inf
"2023-01-01",59,"British Columbia","Unknown","Unknown",0,0,0,0,0,0,0,-Inf
"2023-01-01",60,"Yukon","Moderna Spikevax formulations","Moderna Spikevax",89115,32652,32225,18153,6085,0,0,11.397682949458
"2023-01-01",60,"Yukon","Moderna Spikevax formulations","Moderna Spikevax (ages 6 months-5 years)",496,343,153,0,0,0,0,6.20657592672493
"2023-01-01",60,"Yukon","Moderna Spikevax formulations","Moderna Spikevax Bivalent Original and BA4/BA5",0,0,0,0,0,0,0,-Inf
"2023-01-01",60,"Yukon","Moderna Spikevax formulations","Moderna Spikevax Bivalent Original/BA1",3725,0,0,146,2362,1217,0,8.22282213081366
"2023-01-01",60,"Yukon","Other vaccines","AstraZeneca Vaxzevria/COVISHIELD",0,0,0,0,0,0,0,-Inf
"2023-01-01",60,"Yukon","Other vaccines","Janssen Jcovden",20,20,0,0,0,0,0,2.99573227355399
"2023-01-01",60,"Yukon","Other vaccines","Medicago Covifenz",0,0,0,0,0,0,0,-Inf
"2023-01-01",60,"Yukon","Other vaccines","Novavax Nuvaxovid",0,0,0,0,0,0,0,-Inf
"2023-01-01",60,"Yukon","Pfizer-BioNTech Comirnaty formulations","Pfizer-BioNTech Comirnaty (ages 12 years and older)",8677,2671,2769,2826,411,0,0,9.06843112579349
"2023-01-01",60,"Yukon","Pfizer-BioNTech Comirnaty formulations","Pfizer-BioNTech Comirnaty (ages 5-11 years)",4333,2217,1771,345,0,0,0,8.37401542173991
"2023-01-01",60,"Yukon","Pfizer-BioNTech Comirnaty formulations","Pfizer-BioNTech Comirnaty Bivalent Original and BA4/BA5",2268,0,0,149,1267,852,0,7.72665366484764
"2023-01-01",60,"Yukon","Pfizer-BioNTech Comirnaty formulations","Pfizer-BioNTech Comirnaty pediatric 6 months-4 years",0,0,0,0,0,0,0,-Inf
"2023-01-01",60,"Yukon","Total","Total",108634,37903,36918,21619,10125,2069,0,11.5957397129905
"2023-01-01",60,"Yukon","Unknown","Not reported",0,0,0,0,0,0,0,-Inf
"2023-01-01",60,"Yukon","Unknown","Unknown",0,0,0,0,0,0,0,-Inf
"2023-01-01",61,"Northwest Territories","Moderna Spikevax formulations","Moderna Spikevax",90677,34778,33805,18560,3534,0,0,11.4150590207041
"2023-01-01",61,"Northwest Territories","Moderna Spikevax formulations","Moderna Spikevax (ages 6 months-5 years)",433,306,127,0,0,0,0,6.07073772800249
"2023-01-01",61,"Northwest Territories","Moderna Spikevax formulations","Moderna Spikevax Bivalent Original and BA4/BA5",0,0,0,0,0,0,0,-Inf
"2023-01-01",61,"Northwest Territories","Moderna Spikevax formulations","Moderna Spikevax Bivalent Original/BA1",1906,0,0,118,1511,277,0,7.55276208421415
"2023-01-01",61,"Northwest Territories","Other vaccines","AstraZeneca Vaxzevria/COVISHIELD",0,0,0,0,0,0,0,-Inf
"2023-01-01",61,"Northwest Territories","Other vaccines","Janssen Jcovden",0,0,0,0,0,0,0,-Inf
"2023-01-01",61,"Northwest Territories","Other vaccines","Medicago Covifenz",0,0,0,0,0,0,0,-Inf
"2023-01-01",61,"Northwest Territories","Other vaccines","Novavax Nuvaxovid",0,0,0,0,0,0,0,-Inf
"2023-01-01",61,"Northwest Territories","Pfizer-BioNTech Comirnaty formulations","Pfizer-BioNTech Comirnaty (ages 12 years and older)",14505,4818,4881,2513,1862,431,0,9.5822486965555
"2023-01-01",61,"Northwest Territories","Pfizer-BioNTech Comirnaty formulations","Pfizer-BioNTech Comirnaty (ages 5-11 years)",5196,2901,2058,237,0,0,0,8.55564437779049
"2023-01-01",61,"Northwest Territories","Pfizer-BioNTech Comirnaty formulations","Pfizer-BioNTech Comirnaty Bivalent Original and BA4/BA5",0,0,0,0,0,0,0,-Inf
"2023-01-01",61,"Northwest Territories","Pfizer-BioNTech Comirnaty formulations","Pfizer-BioNTech Comirnaty pediatric 6 months-4 years",15,0,0,15,0,0,0,2.70805020110221
"2023-01-01",61,"Northwest Territories","Total","Total",112732,42803,40871,21443,6907,708,0,11.6327685993875
"2023-01-01",61,"Northwest Territories","Unknown","Not reported",0,0,0,0,0,0,0,-Inf
"2023-01-01",61,"Northwest Territories","Unknown","Unknown",0,0,0,0,0,0,0,-Inf
"2023-01-01",62,"Nunavut","Moderna Spikevax formulations","Moderna Spikevax",64438,24186,23338,14679,2235,0,0,11.073458800186
"2023-01-01",62,"Nunavut","Moderna Spikevax formulations","Moderna Spikevax (ages 6 months-5 years)",198,159,39,0,0,0,0,5.28826703069454
"2023-01-01",62,"Nunavut","Moderna Spikevax formulations","Moderna Spikevax Bivalent Original and BA4/BA5",0,0,0,0,0,0,0,-Inf
"2023-01-01",62,"Nunavut","Moderna Spikevax formulations","Moderna Spikevax Bivalent Original/BA1",1674,0,0,252,1422,0,0,7.42297125104942
"2023-01-01",62,"Nunavut","Other vaccines","AstraZeneca Vaxzevria/COVISHIELD",5,5,0,0,0,0,0,1.6094379124341
"2023-01-01",62,"Nunavut","Other vaccines","Janssen Jcovden",0,0,0,0,0,0,0,-Inf
"2023-01-01",62,"Nunavut","Other vaccines","Medicago Covifenz",0,0,0,0,0,0,0,-Inf
"2023-01-01",62,"Nunavut","Other vaccines","Novavax Nuvaxovid",0,0,0,0,0,0,0,-Inf
"2023-01-01",62,"Nunavut","Pfizer-BioNTech Comirnaty formulations","Pfizer-BioNTech Comirnaty (ages 12 years and older)",10059,4223,4058,1743,35,0,0,9.21622303513434
"2023-01-01",62,"Nunavut","Pfizer-BioNTech Comirnaty formulations","Pfizer-BioNTech Comirnaty (ages 5-11 years)",7642,4350,3162,130,0,0,0,8.94141462800684
"2023-01-01",62,"Nunavut","Pfizer-BioNTech Comirnaty formulations","Pfizer-BioNTech Comirnaty Bivalent Original and BA4/BA5",0,0,0,0,0,0,0,-Inf
"2023-01-01",62,"Nunavut","Pfizer-BioNTech Comirnaty formulations","Pfizer-BioNTech Comirnaty pediatric 6 months-4 years",0,0,0,0,0,0,0,-Inf
"2023-01-01",62,"Nunavut","Total","Total",84016,32923,30597,16804,3692,0,0,11.3387625358776
"2023-01-01",62,"Nunavut","Unknown","Not reported",0,0,0,0,0,0,0,-Inf
"2023-01-01",62,"Nunavut","Unknown","Unknown",0,0,0,0,0,0,0,-Inf
"2023-01-29",1,"Canada","Moderna Spikevax formulations","Moderna Spikevax",25064749,5975421,8552297,8352178,2088346,96507,0,17.0369729946659
"2023-01-29",1,"Canada","Moderna Spikevax formulations","Moderna Spikevax (ages 6 months-5 years)",275732,180599,94880,251,2,0,0,12.5271846584666
"2023-01-29",1,"Canada","Moderna Spikevax formulations","Moderna Spikevax Bivalent Original and BA4/BA5",35740,80,8,894,13727,21031,0,10.4840257887134
"2023-01-29",1,"Canada","Moderna Spikevax formulations","Moderna Spikevax Bivalent Original/BA1",3804954,17389,5933,125262,2096137,1560233,0,15.1518144598487
"2023-01-29",1,"Canada","Other vaccines","AstraZeneca Vaxzevria/COVISHIELD",2812647,2234545,576308,1767,24,3,0,14.8496365907956
"2023-01-29",1,"Canada","Other vaccines","Janssen Jcovden",23574,22699,570,258,44,3,0,10.0678996887865
"2023-01-29",1,"Canada","Other vaccines","Medicago Covifenz",863,408,455,0,0,0,0,6.76041469108343
"2023-01-29",1,"Canada","Other vaccines","Novavax Nuvaxovid",30722,11404,10609,2556,4518,1635,0,10.3327342893091
"2023-01-29",1,"Canada","Pfizer-BioNTech Comirnaty formulations","Pfizer-BioNTech Comirnaty (ages 12 years and older)",57372080,22165854,20492934,10805012,3722232,186048,0,17.8650683318037
"2023-01-29",1,"Canada","Pfizer-BioNTech Comirnaty formulations","Pfizer-BioNTech Comirnaty (ages 5-11 years)",3367193,1793374,1369010,204279,530,0,0,15.0295900175577
"2023-01-29",1,"Canada","Pfizer-BioNTech Comirnaty formulations","Pfizer-BioNTech Comirnaty Bivalent Original and BA4/BA5",4095862,36691,9329,269239,2015991,1764612,0,15.2254877537277
"2023-01-29",1,"Canada","Pfizer-BioNTech Comirnaty formulations","Pfizer-BioNTech Comirnaty pediatric 6 months-4 years",20951,16805,3849,297,0,0,0,9.94994165690801
"2023-01-29",1,"Canada","Total","Total",96969729,32490280,31133531,19768416,9947429,3630073,0,18.3899094155981
"2023-01-29",1,"Canada","Unknown","Not reported",0,0,0,0,0,0,0,-Inf
"2023-01-29",1,"Canada","Unknown","Unknown",64662,35011,17349,6423,5878,1,0,11.0769289818249
"2023-01-29",10,"Newfoundland and Labrador","Moderna Spikevax formulations","Moderna Spikevax",552922,104210,193488,200530,50154,4540,0,13.2229722217316
"2023-01-29",10,"Newfoundland and Labrador","Moderna Spikevax formulations","Moderna Spikevax (ages 6 months-5 years)",3810,2457,1353,0,0,0,0,8.24538446812075
"2023-01-29",10,"Newfoundland and Labrador","Moderna Spikevax formulations","Moderna Spikevax Bivalent Original and BA4/BA5",0,0,0,0,0,0,0,-Inf
"2023-01-29",10,"Newfoundland and Labrador","Moderna Spikevax formulations","Moderna Spikevax Bivalent Original/BA1",58056,663,310,1997,36387,18699,0,10.969163340958
"2023-01-29",10,"Newfoundland and Labrador","Other vaccines","AstraZeneca Vaxzevria/COVISHIELD",28734,27866,858,10,0,0,0,10.2658363695707
"2023-01-29",10,"Newfoundland and Labrador","Other vaccines","Janssen Jcovden",242,216,12,14,0,0,0,5.48893772615669
